"{-0.17349599301815033, 0.3872480094432831, -0.9055020213127136}","{-0.24134500324726105, 0.24123899638652802, -0.9399769902229309}","{0., 0.22252100706100464, -0.9749280214309692}"
"{-0.38730600476264954, 0.1733269989490509, -0.9055100083351135}","{-0.22252100706100464, 0., -0.9749280214309692}","{-0.24134500324726105, 0.24123899638652802, -0.9399769902229309}"
"{-0.17334499955177307, 0.9055759906768799, -0.38714799284935}","{0., 0.9749280214309692, -0.22252100706100464}","{-0.24132800102233887, 0.9399999976158142, -0.24116599559783936}"
"{-0.9056169986724854, 0.17322899401187897, -0.38710400462150574}","{-0.9400609731674194, 0.24115799367427826, -0.24109899997711182}","{-0.9749280214309692, 0., -0.22252100706100464}"
"{-0.9056289792060852, 0.38714599609375, -0.17307299375534058}","{-0.9749280214309692, 0.22252100706100464, 0.}","{-0.9400609731674194, 0.24115799367427826, -0.24109899997711182}"
"{-0.387270987033844, 0.9055609703063965, -0.17314599454402924}","{-0.24132800102233887, 0.9399999976158142, -0.24116599559783936}","{-0.22252100706100464, 0.9749280214309692, 0.}"
"{-0.9056169986724854, 0.17322899401187897, -0.38710400462150574}","{-0.9009690284729004, 0., -0.43388399481773376}","{-0.8188269734382629, 0.22276000678539276, -0.5290600061416626}"
"{-0.9056289792060852, 0.38714599609375, -0.17307299375534058}","{-0.8188210129737854, 0.5291320085525513, -0.2226019948720932}","{-0.9009690284729004, 0.43388399481773376, 0.}"
"{-0.17334499955177307, 0.9055759906768799, -0.38714799284935}","{-0.22291700541973114, 0.8187689781188965, -0.5290849804878235}","{0., 0.9009690284729004, -0.43388399481773376}"
"{-0.17349599301815033, 0.3872480094432831, -0.9055020213127136}","{0., 0.43388399481773376, -0.9009690284729004}","{-0.22296500205993652, 0.5291600227355957, -0.8187040090560913}"
"{-0.387270987033844, 0.9055609703063965, -0.17314599454402924}","{-0.43388399481773376, 0.9009690284729004, 0.}","{-0.5291799902915955, 0.8187479972839355, -0.22276300191879272}"
"{-0.38730600476264954, 0.1733269989490509, -0.9055100083351135}","{-0.52919602394104, 0.22285300493240356, -0.81871098279953}","{-0.43388399481773376, 0., -0.9009690284729004}"
"{-0.7399029731750488, 0.5356119871139526, -0.4070169925689697}","{-0.8420680165290833, 0.3831779956817627, -0.3796040117740631}","{-0.7148280143737793, 0.4319869875907898, -0.5499169826507568}"
"{-0.5364980101585388, 0.7393969893455505, -0.4067710041999817}","{-0.4365220069885254, 0.7141469717025757, -0.5472130179405212}","{-0.3832849860191345, 0.8419880270957947, -0.3796739876270294}"
"{-0.5540390014648438, 0.41137298941612244, -0.7237499952316284}","{-0.38334500789642334, 0.37978801131248474, -0.8419070243835449}","{-0.43600600957870483, 0.5498859882354736, -0.7124069929122925}"
"{0.5859389901161194, 0.5563259720802307, -0.5892170071601868}","{0.53575199842453, 0.4070949852466583, -0.7397599816322327}","{0.6694650053977966, 0.32184898853302, -0.6694999933242798}"
"{0.6694650053977966, 0.32184898853302, -0.6694999933242798}","{0.7395650148391724, 0.406807005405426, -0.5362380146980286}","{0.5859389901161194, 0.5563259720802307, -0.5892170071601868}"
"{0.5859389901161194, 0.5563259720802307, -0.5892170071601868}","{0.41143399477005005, 0.723770022392273, -0.5539659857749939}","{0.43212398886680603, 0.549983024597168, -0.7146940231323242}"
"{0.43212398886680603, 0.549983024597168, -0.7146940231323242}","{0.41143399477005005, 0.723770022392273, -0.5539659857749939}","{0.3026750087738037, 0.6752600073814392, -0.6726160049438477}"
"{0.43388399481773376, 0.9009690284729004, 0.}","{0.5291829705238342, 0.8187379837036133, -0.222789004445076}","{0.6234899759292603, 0.7818310260772705, 0.}"
"{0.6234899759292603, 0., -0.7818310260772705}","{0.5292999744415283, 0.22271199524402618, -0.8186820149421692}","{0.43388399481773376, 0., -0.9009690284729004}"
"{0.7818310260772705, 0.6234899759292603, 0.}","{0.818835973739624, 0.5290849804878235, -0.2226649969816208}","{0.9009690284729004, 0.43388399481773376, 0.}"
"{0., 0.43388399481773376, -0.9009690284729004}","{0.22298499941825867, 0.5291029810905457, -0.8187360167503357}","{0., 0.6234899759292603, -0.7818310260772705}"
"{0.9009690284729004, 0., -0.43388399481773376}","{0.8188750147819519, 0.22275499999523163, -0.5289890170097351}","{0.7818310260772705, 0., -0.6234899759292603}"
"{0., 0.7818310260772705, -0.6234899759292603}","{0.2228579968214035, 0.8187639713287354, -0.5291150212287903}","{0., 0.9009690284729004, -0.43388399481773376}"
"{0.9749280214309692, 0.22252100706100464, 0.}","{0.9400879740715027, 0.24109700322151184, -0.24105499684810638}","{1., 0., 0.}"
"{0.22252100706100464, 0., -0.9749280214309692}","{0.24138300120830536, 0.24118700623512268, -0.9399809837341309}","{0., 0., -1.}"
"{0., 1., 0.}","{0.2413640022277832, 0.9400179982185364, -0.24105800688266754}","{0.22252100706100464, 0.9749280214309692, 0.}"
"{1., 0., 0.}","{0.9400879740715027, 0.24109700322151184, -0.24105499684810638}","{0.9749280214309692, 0., -0.22252100706100464}"
"{0., 0.9749280214309692, -0.22252100706100464}","{0.2413640022277832, 0.9400179982185364, -0.24105800688266754}","{0., 1., 0.}"
"{0., 0., -1.}","{0.24138300120830536, 0.24118700623512268, -0.9399809837341309}","{0., 0.22252100706100464, -0.9749280214309692}"
"{0.5859389901161194, 0.5563259720802307, -0.5892170071601868}","{0.7149770259857178, 0.5469200015068054, -0.43553099036216736}","{0.5500680208206177, 0.711916983127594, -0.43657800555229187}"
"{0.5500680208206177, 0.711916983127594, -0.43657800555229187}","{0.7149770259857178, 0.5469200015068054, -0.43553099036216736}","{0.6729000210762024, 0.6727949976921082, -0.30749499797821045}"
"{0.818835973739624, 0.5290849804878235, -0.2226649969816208}","{0.7149770259857178, 0.5469200015068054, -0.43553099036216736}","{0.8420649766921997, 0.3797059953212738, -0.3830850124359131}"
"{0.6729000210762024, 0.6727949976921082, -0.30749499797821045}","{0.7149770259857178, 0.5469200015068054, -0.43553099036216736}","{0.818835973739624, 0.5290849804878235, -0.2226649969816208}"
"{0.22298499941825867, 0.5291029810905457, -0.8187360167503357}","{0.43212398886680603, 0.549983024597168, -0.7146940231323242}","{0.3026750087738037, 0.6752600073814392, -0.6726160049438477}"
"{0.3833479881286621, 0.3796960115432739, -0.8419470191001892}","{0.43212398886680603, 0.549983024597168, -0.7146940231323242}","{0.22298499941825867, 0.5291029810905457, -0.8187360167503357}"
"{0.5291829705238342, 0.8187379837036133, -0.222789004445076}","{0.5500680208206177, 0.711916983127594, -0.43657800555229187}","{0.6729000210762024, 0.6727949976921082, -0.30749499797821045}"
"{0.3798089921474457, 0.8419880270957947, -0.38314899802207947}","{0.5500680208206177, 0.711916983127594, -0.43657800555229187}","{0.5291829705238342, 0.8187379837036133, -0.222789004445076}"
"{0.43212398886680603, 0.549983024597168, -0.7146940231323242}","{0.53575199842453, 0.4070949852466583, -0.7397599816322327}","{0.5859389901161194, 0.5563259720802307, -0.5892170071601868}"
"{0.5859389901161194, 0.5563259720802307, -0.5892170071601868}","{0.7395650148391724, 0.406807005405426, -0.5362380146980286}","{0.7149770259857178, 0.5469200015068054, -0.43553099036216736}"
"{0.5500680208206177, 0.711916983127594, -0.43657800555229187}","{0.41143399477005005, 0.723770022392273, -0.5539659857749939}","{0.5859389901161194, 0.5563259720802307, -0.5892170071601868}"
"{0.5291829705238342, 0.8187379837036133, -0.222789004445076}","{0.7003430128097534, 0.7002189755439758, -0.13861100375652313}","{0.6234899759292603, 0.7818310260772705, 0.}"
"{0.22298499941825867, 0.5291029810905457, -0.8187360167503357}","{0.1388159990310669, 0.700281023979187, -0.7002400159835815}","{0., 0.6234899759292603, -0.7818310260772705}"
"{0.7818310260772705, 0.6234899759292603, 0.}","{0.7003430128097534, 0.7002189755439758, -0.13861100375652313}","{0.818835973739624, 0.5290849804878235, -0.2226649969816208}"
"{0.6234899759292603, 0., -0.7818310260772705}","{0.700419008731842, 0.13873499631881714, -0.7001190185546875}","{0.5292999744415283, 0.22271199524402618, -0.8186820149421692}"
"{0.8188750147819519, 0.22275499999523163, -0.5289890170097351}","{0.700419008731842, 0.13873499631881714, -0.7001190185546875}","{0.7818310260772705, 0., -0.6234899759292603}"
"{0., 0.7818310260772705, -0.6234899759292603}","{0.1388159990310669, 0.700281023979187, -0.7002400159835815}","{0.2228579968214035, 0.8187639713287354, -0.5291150212287903}"
"{0.3026750087738037, 0.6752600073814392, -0.6726160049438477}","{0.1388159990310669, 0.700281023979187, -0.7002400159835815}","{0.22298499941825867, 0.5291029810905457, -0.8187360167503357}"
"{0.6729000210762024, 0.6727949976921082, -0.30749499797821045}","{0.7003430128097534, 0.7002189755439758, -0.13861100375652313}","{0.5291829705238342, 0.8187379837036133, -0.222789004445076}"
"{0.5292999744415283, 0.22271199524402618, -0.8186820149421692}","{0.700419008731842, 0.13873499631881714, -0.7001190185546875}","{0.6694650053977966, 0.32184898853302, -0.6694999933242798}"
"{0.818835973739624, 0.5290849804878235, -0.2226649969816208}","{0.7003430128097534, 0.7002189755439758, -0.13861100375652313}","{0.6729000210762024, 0.6727949976921082, -0.30749499797821045}"
"{0.2228579968214035, 0.8187639713287354, -0.5291150212287903}","{0.1388159990310669, 0.700281023979187, -0.7002400159835815}","{0.3026750087738037, 0.6752600073814392, -0.6726160049438477}"
"{0.6694650053977966, 0.32184898853302, -0.6694999933242798}","{0.700419008731842, 0.13873499631881714, -0.7001190185546875}","{0.8188750147819519, 0.22275499999523163, -0.5289890170097351}"
"{0.3833479881286621, 0.3796960115432739, -0.8419470191001892}","{0.38736000657081604, 0.1731940060853958, -0.9055119752883911}","{0.5292999744415283, 0.22271199524402618, -0.8186820149421692}"
"{0.22298499941825867, 0.5291029810905457, -0.8187360167503357}","{0.1733590066432953, 0.3871690034866333, -0.9055629968643188}","{0.3833479881286621, 0.3796960115432739, -0.8419470191001892}"
"{0.8420649766921997, 0.3797059953212738, -0.3830850124359131}","{0.9056299924850464, 0.3871159851551056, -0.17313599586486816}","{0.818835973739624, 0.5290849804878235, -0.2226649969816208}"
"{0.3798089921474457, 0.8419880270957947, -0.38314899802207947}","{0.1733510047197342, 0.9055950045585632, -0.3871000111103058}","{0.2228579968214035, 0.8187639713287354, -0.5291150212287903}"
"{0.8188750147819519, 0.22275499999523163, -0.5289890170097351}","{0.9056439995765686, 0.17320500314235687, -0.387050986289978}","{0.8420649766921997, 0.3797059953212738, -0.3830850124359131}"
"{0.5291829705238342, 0.8187379837036133, -0.222789004445076}","{0.38732200860977173, 0.9055330157279968, -0.1731799989938736}","{0.3798089921474457, 0.8419880270957947, -0.38314899802207947}"
"{0.8420649766921997, 0.3797059953212738, -0.3830850124359131}","{0.9056439995765686, 0.17320500314235687, -0.387050986289978}","{0.9400879740715027, 0.24109700322151184, -0.24105499684810638}"
"{0.9400879740715027, 0.24109700322151184, -0.24105499684810638}","{0.9056299924850464, 0.3871159851551056, -0.17313599586486816}","{0.8420649766921997, 0.3797059953212738, -0.3830850124359131}"
"{0.3833479881286621, 0.3796960115432739, -0.8419470191001892}","{0.1733590066432953, 0.3871690034866333, -0.9055629968643188}","{0.24138300120830536, 0.24118700623512268, -0.9399809837341309}"
"{0.3798089921474457, 0.8419880270957947, -0.38314899802207947}","{0.38732200860977173, 0.9055330157279968, -0.1731799989938736}","{0.2413640022277832, 0.9400179982185364, -0.24105800688266754}"
"{0.24138300120830536, 0.24118700623512268, -0.9399809837341309}","{0.38736000657081604, 0.1731940060853958, -0.9055119752883911}","{0.3833479881286621, 0.3796960115432739, -0.8419470191001892}"
"{0.2413640022277832, 0.9400179982185364, -0.24105800688266754}","{0.1733510047197342, 0.9055950045585632, -0.3871000111103058}","{0.3798089921474457, 0.8419880270957947, -0.38314899802207947}"
"{0., 0.6234899759292603, -0.7818310260772705}","{0.1388159990310669, 0.700281023979187, -0.7002400159835815}","{0., 0.7818310260772705, -0.6234899759292603}"
"{0.7818310260772705, 0., -0.6234899759292603}","{0.700419008731842, 0.13873499631881714, -0.7001190185546875}","{0.6234899759292603, 0., -0.7818310260772705}"
"{0.6234899759292603, 0.7818310260772705, 0.}","{0.7003430128097534, 0.7002189755439758, -0.13861100375652313}","{0.7818310260772705, 0.6234899759292603, 0.}"
"{0.6694650053977966, 0.32184898853302, -0.6694999933242798}","{0.53575199842453, 0.4070949852466583, -0.7397599816322327}","{0.5292999744415283, 0.22271199524402618, -0.8186820149421692}"
"{0.5292999744415283, 0.22271199524402618, -0.8186820149421692}","{0.53575199842453, 0.4070949852466583, -0.7397599816322327}","{0.3833479881286621, 0.3796960115432739, -0.8419470191001892}"
"{0.3026750087738037, 0.6752600073814392, -0.6726160049438477}","{0.41143399477005005, 0.723770022392273, -0.5539659857749939}","{0.2228579968214035, 0.8187639713287354, -0.5291150212287903}"
"{0.2228579968214035, 0.8187639713287354, -0.5291150212287903}","{0.41143399477005005, 0.723770022392273, -0.5539659857749939}","{0.3798089921474457, 0.8419880270957947, -0.38314899802207947}"
"{0.8420649766921997, 0.3797059953212738, -0.3830850124359131}","{0.7395650148391724, 0.406807005405426, -0.5362380146980286}","{0.8188750147819519, 0.22275499999523163, -0.5289890170097351}"
"{0.8188750147819519, 0.22275499999523163, -0.5289890170097351}","{0.7395650148391724, 0.406807005405426, -0.5362380146980286}","{0.6694650053977966, 0.32184898853302, -0.6694999933242798}"
"{0., 0.22252100706100464, -0.9749280214309692}","{0.1733590066432953, 0.3871690034866333, -0.9055629968643188}","{0., 0.43388399481773376, -0.9009690284729004}"
"{0.9009690284729004, 0.43388399481773376, 0.}","{0.9056299924850464, 0.3871159851551056, -0.17313599586486816}","{0.9749280214309692, 0.22252100706100464, 0.}"
"{0.9749280214309692, 0., -0.22252100706100464}","{0.9056439995765686, 0.17320500314235687, -0.387050986289978}","{0.9009690284729004, 0., -0.43388399481773376}"
"{0.43388399481773376, 0., -0.9009690284729004}","{0.38736000657081604, 0.1731940060853958, -0.9055119752883911}","{0.22252100706100464, 0., -0.9749280214309692}"
"{0., 0.9009690284729004, -0.43388399481773376}","{0.1733510047197342, 0.9055950045585632, -0.3871000111103058}","{0., 0.9749280214309692, -0.22252100706100464}"
"{0.22252100706100464, 0.9749280214309692, 0.}","{0.38732200860977173, 0.9055330157279968, -0.1731799989938736}","{0.43388399481773376, 0.9009690284729004, 0.}"
"{0.9400879740715027, 0.24109700322151184, -0.24105499684810638}","{0.9056439995765686, 0.17320500314235687, -0.387050986289978}","{0.9749280214309692, 0., -0.22252100706100464}"
"{0.9749280214309692, 0.22252100706100464, 0.}","{0.9056299924850464, 0.3871159851551056, -0.17313599586486816}","{0.9400879740715027, 0.24109700322151184, -0.24105499684810638}"
"{0.2413640022277832, 0.9400179982185364, -0.24105800688266754}","{0.38732200860977173, 0.9055330157279968, -0.1731799989938736}","{0.22252100706100464, 0.9749280214309692, 0.}"
"{0.22252100706100464, 0., -0.9749280214309692}","{0.38736000657081604, 0.1731940060853958, -0.9055119752883911}","{0.24138300120830536, 0.24118700623512268, -0.9399809837341309}"
"{0.24138300120830536, 0.24118700623512268, -0.9399809837341309}","{0.1733590066432953, 0.3871690034866333, -0.9055629968643188}","{0., 0.22252100706100464, -0.9749280214309692}"
"{0., 0.9749280214309692, -0.22252100706100464}","{0.1733510047197342, 0.9055950045585632, -0.3871000111103058}","{0.2413640022277832, 0.9400179982185364, -0.24105800688266754}"
"{0.5292999744415283, 0.22271199524402618, -0.8186820149421692}","{0.38736000657081604, 0.1731940060853958, -0.9055119752883911}","{0.43388399481773376, 0., -0.9009690284729004}"
"{0.2228579968214035, 0.8187639713287354, -0.5291150212287903}","{0.1733510047197342, 0.9055950045585632, -0.3871000111103058}","{0., 0.9009690284729004, -0.43388399481773376}"
"{0.818835973739624, 0.5290849804878235, -0.2226649969816208}","{0.9056299924850464, 0.3871159851551056, -0.17313599586486816}","{0.9009690284729004, 0.43388399481773376, 0.}"
"{0., 0.43388399481773376, -0.9009690284729004}","{0.1733590066432953, 0.3871690034866333, -0.9055629968643188}","{0.22298499941825867, 0.5291029810905457, -0.8187360167503357}"
"{0.9009690284729004, 0., -0.43388399481773376}","{0.9056439995765686, 0.17320500314235687, -0.387050986289978}","{0.8188750147819519, 0.22275499999523163, -0.5289890170097351}"
"{0.43388399481773376, 0.9009690284729004, 0.}","{0.38732200860977173, 0.9055330157279968, -0.1731799989938736}","{0.5291829705238342, 0.8187379837036133, -0.222789004445076}"
"{0.3833479881286621, 0.3796960115432739, -0.8419470191001892}","{0.53575199842453, 0.4070949852466583, -0.7397599816322327}","{0.43212398886680603, 0.549983024597168, -0.7146940231323242}"
"{0.3798089921474457, 0.8419880270957947, -0.38314899802207947}","{0.41143399477005005, 0.723770022392273, -0.5539659857749939}","{0.5500680208206177, 0.711916983127594, -0.43657800555229187}"
"{0.7149770259857178, 0.5469200015068054, -0.43553099036216736}","{0.7395650148391724, 0.406807005405426, -0.5362380146980286}","{0.8420649766921997, 0.3797059953212738, -0.3830850124359131}"
"{-0.7256079912185669, -0.4106470048427582, -0.5521420240402222}","{-0.577269971370697, -0.5774989724159241, -0.5772830247879028}","{-0.5517780184745789, -0.43146800994873047, -0.7137060165405273}"
"{-0.41044101119041443, -0.5523729920387268, -0.7255499958992004}","{-0.577269971370697, -0.5774989724159241, -0.5772830247879028}","{-0.4312100112438202, -0.7139099836349487, -0.5517160296440125}"
"{-0.5521680116653442, -0.7257230281829834, -0.4104120135307312}","{-0.577269971370697, -0.5774989724159241, -0.5772830247879028}","{-0.7137150168418884, -0.5519229769706726, -0.43126899003982544}"
"{-0.7256079912185669, -0.4106470048427582, -0.5521420240402222}","{-0.5517780184745789, -0.43146800994873047, -0.7137060165405273}","{-0.675324022769928, -0.30277299880981445, -0.6725069880485535}"
"{-0.41044101119041443, -0.5523729920387268, -0.7255499958992004}","{-0.4312100112438202, -0.7139099836349487, -0.5517160296440125}","{-0.30247700214385986, -0.6727370023727417, -0.6752279996871948}"
"{-0.5521680116653442, -0.7257230281829834, -0.4104120135307312}","{-0.7137150168418884, -0.5519229769706726, -0.43126899003982544}","{-0.672573983669281, -0.6753770112991333, -0.3025059998035431}"
"{-0.818822979927063, -0.22294600307941437, -0.5289850234985352}","{-0.7818310260772705, 0., -0.6234899759292603}","{-0.9009690284729004, 0., -0.43388399481773376}"
"{-0.22268299758434296, -0.8188539743423462, -0.5290470123291016}","{0., -0.9009690284729004, -0.43388399481773376}","{0., -0.7818310260772705, -0.6234899759292603}"
"{-0.2227330058813095, -0.5292159914970398, -0.8187350034713745}","{0., -0.6234899759292603, -0.7818310260772705}","{0., -0.43388399481773376, -0.9009690284729004}"
"{-0.529217004776001, -0.22300300002098083, -0.8186579942703247}","{-0.43388399481773376, 0., -0.9009690284729004}","{-0.6234899759292603, 0., -0.7818310260772705}"
"{-0.8187199831008911, -0.5292760133743286, -0.22263699769973755}","{-0.9009690284729004, -0.43388399481773376, 0.}","{-0.7818310260772705, -0.6234899759292603, 0.}"
"{-0.5290520191192627, -0.8188570141792297, -0.22266200184822083}","{-0.6234899759292603, -0.7818310260772705, 0.}","{-0.43388399481773376, -0.9009690284729004, 0.}"
"{-0.9399979710578918, -0.24130700528621674, -0.24119199812412262}","{-1., 0., 0.}","{-0.9749280214309692, -0.22252100706100464, 0.}"
"{-0.9399979710578918, -0.24130700528621674, -0.24119199812412262}","{-0.9749280214309692, 0., -0.22252100706100464}","{-1., 0., 0.}"
"{-0.24108000099658966, -0.940077006816864, -0.24111199378967285}","{0., -1., 0.}","{0., -0.9749280214309692, -0.22252100706100464}"
"{-0.24108000099658966, -0.940077006816864, -0.24111199378967285}","{-0.22252100706100464, -0.9749280214309692, 0.}","{0., -1., 0.}"
"{-0.24115100502967834, -0.24138399958610535, -0.9399889707565308}","{0., 0., -1.}","{-0.22252100706100464, 0., -0.9749280214309692}"
"{-0.24115100502967834, -0.24138399958610535, -0.9399889707565308}","{0., -0.22252100706100464, -0.9749280214309692}","{0., 0., -1.}"
"{-0.7137150168418884, -0.5519229769706726, -0.43126899003982544}","{-0.8187199831008911, -0.5292760133743286, -0.22263699769973755}","{-0.672573983669281, -0.6753770112991333, -0.3025059998035431}"
"{-0.7137150168418884, -0.5519229769706726, -0.43126899003982544}","{-0.841962993144989, -0.3798989951610565, -0.3831140100955963}","{-0.8187199831008911, -0.5292760133743286, -0.22263699769973755}"
"{-0.4312100112438202, -0.7139099836349487, -0.5517160296440125}","{-0.383091002702713, -0.8421000242233276, -0.37961798906326294}","{-0.22268299758434296, -0.8188539743423462, -0.5290470123291016}"
"{-0.4312100112438202, -0.7139099836349487, -0.5517160296440125}","{-0.22268299758434296, -0.8188539743423462, -0.5290470123291016}","{-0.30247700214385986, -0.6727370023727417, -0.6752279996871948}"
"{-0.5517780184745789, -0.43146800994873047, -0.7137060165405273}","{-0.37970298528671265, -0.38334399461746216, -0.8419489860534668}","{-0.529217004776001, -0.22300300002098083, -0.8186579942703247}"
"{-0.5517780184745789, -0.43146800994873047, -0.7137060165405273}","{-0.529217004776001, -0.22300300002098083, -0.8186579942703247}","{-0.675324022769928, -0.30277299880981445, -0.6725069880485535}"
"{-0.7256079912185669, -0.4106470048427582, -0.5521420240402222}","{-0.7137150168418884, -0.5519229769706726, -0.43126899003982544}","{-0.577269971370697, -0.5774989724159241, -0.5772830247879028}"
"{-0.41044101119041443, -0.5523729920387268, -0.7255499958992004}","{-0.5517780184745789, -0.43146800994873047, -0.7137060165405273}","{-0.577269971370697, -0.5774989724159241, -0.5772830247879028}"
"{-0.5521680116653442, -0.7257230281829834, -0.4104120135307312}","{-0.4312100112438202, -0.7139099836349487, -0.5517160296440125}","{-0.577269971370697, -0.5774989724159241, -0.5772830247879028}"
"{-0.7003039717674255, -0.13899099826812744, -0.7001829743385315}","{-0.7818310260772705, 0., -0.6234899759292603}","{-0.818822979927063, -0.22294600307941437, -0.5289850234985352}"
"{-0.138606995344162, -0.700357973575592, -0.7002040147781372}","{0., -0.6234899759292603, -0.7818310260772705}","{-0.2227330058813095, -0.5292159914970398, -0.8187350034713745}"
"{-0.138606995344162, -0.700357973575592, -0.7002040147781372}","{-0.22268299758434296, -0.8188539743423462, -0.5290470123291016}","{0., -0.7818310260772705, -0.6234899759292603}"
"{-0.7001839876174927, -0.7003669738769531, -0.1386680006980896}","{-0.6234899759292603, -0.7818310260772705, 0.}","{-0.5290520191192627, -0.8188570141792297, -0.22266200184822083}"
"{-0.7003039717674255, -0.13899099826812744, -0.7001829743385315}","{-0.529217004776001, -0.22300300002098083, -0.8186579942703247}","{-0.6234899759292603, 0., -0.7818310260772705}"
"{-0.7001839876174927, -0.7003669738769531, -0.1386680006980896}","{-0.8187199831008911, -0.5292760133743286, -0.22263699769973755}","{-0.7818310260772705, -0.6234899759292603, 0.}"
"{-0.138606995344162, -0.700357973575592, -0.7002040147781372}","{-0.30247700214385986, -0.6727370023727417, -0.6752279996871948}","{-0.22268299758434296, -0.8188539743423462, -0.5290470123291016}"
"{-0.138606995344162, -0.700357973575592, -0.7002040147781372}","{-0.2227330058813095, -0.5292159914970398, -0.8187350034713745}","{-0.30247700214385986, -0.6727370023727417, -0.6752279996871948}"
"{-0.7003039717674255, -0.13899099826812744, -0.7001829743385315}","{-0.818822979927063, -0.22294600307941437, -0.5289850234985352}","{-0.675324022769928, -0.30277299880981445, -0.6725069880485535}"
"{-0.7001839876174927, -0.7003669738769531, -0.1386680006980896}","{-0.5290520191192627, -0.8188570141792297, -0.22266200184822083}","{-0.672573983669281, -0.6753770112991333, -0.3025059998035431}"
"{-0.7001839876174927, -0.7003669738769531, -0.1386680006980896}","{-0.672573983669281, -0.6753770112991333, -0.3025059998035431}","{-0.8187199831008911, -0.5292760133743286, -0.22263699769973755}"
"{-0.7003039717674255, -0.13899099826812744, -0.7001829743385315}","{-0.675324022769928, -0.30277299880981445, -0.6725069880485535}","{-0.529217004776001, -0.22300300002098083, -0.8186579942703247}"
"{-0.905551016330719, -0.3872939944267273, -0.17315100133419037}","{-0.8187199831008911, -0.5292760133743286, -0.22263699769973755}","{-0.841962993144989, -0.3798989951610565, -0.3831140100955963}"
"{-0.38723599910736084, -0.1734669953584671, -0.9055150151252747}","{-0.529217004776001, -0.22300300002098083, -0.8186579942703247}","{-0.37970298528671265, -0.38334399461746216, -0.8419489860534668}"
"{-0.9055870175361633, -0.17336499691009521, -0.3871139883995056}","{-0.841962993144989, -0.3798989951610565, -0.3831140100955963}","{-0.818822979927063, -0.22294600307941437, -0.5289850234985352}"
"{-0.17315199971199036, -0.9056320190429688, -0.3870989978313446}","{-0.22268299758434296, -0.8188539743423462, -0.5290470123291016}","{-0.383091002702713, -0.8421000242233276, -0.37961798906326294}"
"{-0.17313900589942932, -0.3873150050640106, -0.9055439829826355}","{-0.37970298528671265, -0.38334399461746216, -0.8419489860534668}","{-0.2227330058813095, -0.5292159914970398, -0.8187350034713745}"
"{-0.38707199692726135, -0.9056519865989685, -0.17310799658298492}","{-0.383091002702713, -0.8421000242233276, -0.37961798906326294}","{-0.5290520191192627, -0.8188570141792297, -0.22266200184822083}"
"{-0.9055870175361633, -0.17336499691009521, -0.3871139883995056}","{-0.9399979710578918, -0.24130700528621674, -0.24119199812412262}","{-0.841962993144989, -0.3798989951610565, -0.3831140100955963}"
"{-0.905551016330719, -0.3872939944267273, -0.17315100133419037}","{-0.841962993144989, -0.3798989951610565, -0.3831140100955963}","{-0.9399979710578918, -0.24130700528621674, -0.24119199812412262}"
"{-0.17313900589942932, -0.3873150050640106, -0.9055439829826355}","{-0.24115100502967834, -0.24138399958610535, -0.9399889707565308}","{-0.37970298528671265, -0.38334399461746216, -0.8419489860534668}"
"{-0.38723599910736084, -0.1734669953584671, -0.9055150151252747}","{-0.37970298528671265, -0.38334399461746216, -0.8419489860534668}","{-0.24115100502967834, -0.24138399958610535, -0.9399889707565308}"
"{-0.38707199692726135, -0.9056519865989685, -0.17310799658298492}","{-0.24108000099658966, -0.940077006816864, -0.24111199378967285}","{-0.383091002702713, -0.8421000242233276, -0.37961798906326294}"
"{-0.17315199971199036, -0.9056320190429688, -0.3870989978313446}","{-0.383091002702713, -0.8421000242233276, -0.37961798906326294}","{-0.24108000099658966, -0.940077006816864, -0.24111199378967285}"
"{-0.7001839876174927, -0.7003669738769531, -0.1386680006980896}","{-0.7818310260772705, -0.6234899759292603, 0.}","{-0.6234899759292603, -0.7818310260772705, 0.}"
"{-0.138606995344162, -0.700357973575592, -0.7002040147781372}","{0., -0.7818310260772705, -0.6234899759292603}","{0., -0.6234899759292603, -0.7818310260772705}"
"{-0.7003039717674255, -0.13899099826812744, -0.7001829743385315}","{-0.6234899759292603, 0., -0.7818310260772705}","{-0.7818310260772705, 0., -0.6234899759292603}"
"{-0.5521680116653442, -0.7257230281829834, -0.4104120135307312}","{-0.672573983669281, -0.6753770112991333, -0.3025059998035431}","{-0.5290520191192627, -0.8188570141792297, -0.22266200184822083}"
"{-0.5521680116653442, -0.7257230281829834, -0.4104120135307312}","{-0.5290520191192627, -0.8188570141792297, -0.22266200184822083}","{-0.383091002702713, -0.8421000242233276, -0.37961798906326294}"
"{-0.41044101119041443, -0.5523729920387268, -0.7255499958992004}","{-0.2227330058813095, -0.5292159914970398, -0.8187350034713745}","{-0.37970298528671265, -0.38334399461746216, -0.8419489860534668}"
"{-0.41044101119041443, -0.5523729920387268, -0.7255499958992004}","{-0.30247700214385986, -0.6727370023727417, -0.6752279996871948}","{-0.2227330058813095, -0.5292159914970398, -0.8187350034713745}"
"{-0.7256079912185669, -0.4106470048427582, -0.5521420240402222}","{-0.675324022769928, -0.30277299880981445, -0.6725069880485535}","{-0.818822979927063, -0.22294600307941437, -0.5289850234985352}"
